VAF,freq,cumfreq,invVAF,prediction,residuals
0.209,3,67,4.784688995215311,64.4248879176258,2.575112082374204
0.21,5,64,4.761904761904762,62.049776842321606,1.9502231576783942
0.211,0,59,4.739336492890995,59.69717866820516,-0.6971786682051615
0.212,3,59,4.716981132075472,57.36677481648604,1.6332251835139573
0.213,2,56,4.694835680751174,55.05825269107413,0.9417473089258692
0.214,2,54,4.672897196261682,52.77130553879689,1.228694461203112
0.215,4,52,4.651162790697675,50.50563231351761,1.4943676864823914
0.216,1,48,4.62962962962963,48.260937544027925,-0.26093754402792513
0.217,1,47,4.6082949308755765,46.0369312055935,0.9630687944065031
0.218,0,46,4.587155963302752,43.83332859503452,2.166671404965477
0.219,4,46,4.566210045662101,41.649850209229584,4.350149790770416
0.22,4,42,4.545454545454546,39.486221626931965,2.5137783730680354
0.221,0,38,4.524886877828054,37.342173393795335,0.6578266062046652
0.222,3,38,4.504504504504505,35.217440910506866,2.782559089493134
0.223,1,35,4.484304932735426,33.111764323929414,1.888235676070586
0.224,3,34,4.464285714285714,31.024888421160803,2.975111578839197
0.225,0,31,4.444444444444445,28.956562526416754,2.0434374735832463
0.226,1,31,4.424778761061947,26.90654040065269,4.093459599347309
0.227,1,30,4.405286343612334,24.874580143838116,5.125419856161884
0.228,3,29,4.385964912280701,22.860444099802617,6.139555900197383
0.229,2,26,4.366812227074235,20.863898763575317,5.1361012364246825
0.23,3,24,4.3478260869565215,18.884714691141316,5.1152853088586845
0.231,1,21,4.329004329004329,16.92266641154223,4.077333588457769
0.232,2,20,4.310344827586206,14.977532341249969,5.022467658750031
0.233,3,18,4.291845493562231,13.04909470074569,4.950905299254311
0.234,3,15,4.273504273504273,11.137139433237177,3.862860566762823
0.235,1,12,4.25531914893617,9.241456125452121,2.758543874547879
0.236,0,11,4.237288135593221,7.361837930444937,3.6381620695550634
0.237,4,11,4.219409282700422,5.498081492357581,5.501918507642419
0.238,2,7,4.201680672268908,3.6499868730777307,3.3500131269222693
0.239,2,5,4.184100418410042,1.8173574807374038,3.182642519262596
0.24,3,3,4.166666666666667,0.0,3.0
